id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1000044,4910197,23663,23663,23567, 36 months,20.07,880.25,B,D2,Developer,7 years,MORTGAGE,61430,Not Verified,Oct-10,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000044,Borrower added for business purpose,small_business,small_business,963xx,MI,21.59,2,Aug-92,9,78,117,1,1,16185,35.9,44,w,5951.165649466782,5951.165649466782,14128.66,14128.66,19573.05,1448.49,0,366.76,0,Aug-13,951.99,Jan-18,Jun-17,0,98,1,JOINT,,,,1,1062,295529,4,3,9,3,21,34689,86.6,6,14,13363,93.7,28964,8,10,0
1000045,6558019,23656,23656,23594, 60 months,7.65,737.48,C,G5,Engineer,1 year,OWN,60397,Verified,Feb-10,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000045,Borrower added for business purpose,wedding,wedding,783xx,PA,16.68,1,Oct-06,3,114,3,15,3,28201,47.1,39,w,2500.6771287812912,2500.6771287812912,30743.62,30743.62,16995.99,1473.67,0,328.37,0,Oct-07,1492.16,Apr-19,May-08,0,12,1,JOINT,,,,2,7163,280592,2,4,5,9,37,69593,44.5,0,16,5585,8.8,83164,3,18,1
1000046,6414709,26860,26860,26785, 60 months,15.94,943.52,C,F4,Engineer,7 years,MORTGAGE,227932,Not Verified,Sep-08,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000046,Borrower added for business purpose,major_purchase,major_purchase,495xx,NC,2.15,2,Mar-04,6,110,8,27,1,11101,75.5,59,w,4102.312336372253,4102.312336372253,20309.67,20309.67,18824.81,750.15,0,410.74,0,Jul-09,329.95,Oct-19,Nov-12,0,80,1,INDIVIDUAL,,,,0,700,405707,9,4,8,2,91,48537,16.8,5,19,14434,49.1,62947,8,9,7
1000047,1271836,17832,17832,17761, 36 months,15.92,626.22,D,D2,Analyst,< 1 year,OWN,149189,Verified,May-09,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000047,Borrower added for business purpose,major_purchase,major_purchase,700xx,CA,30.38,3,Jul-87,5,53,102,12,3,49033,29.8,43,w,8305.071529993907,8305.071529993907,18771.85,18771.85,9059.07,1746.66,0,190.85,0,Mar-11,478.18,May-18,Jun-14,0,29,1,INDIVIDUAL,,,,1,6489,15366,3,1,0,17,11,32361,39.7,6,2,14516,72.1,37505,2,10,3
1000048,4584702,22727,22727,22640, 60 months,6.79,699.56,G,B3,,3 years,RENT,45247,Source Verified,Sep-17,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000048,Borrower added for business purpose,small_business,small_business,943xx,AZ,38.92,2,Jul-94,5,75,24,13,4,4502,20.2,20,f,1988.4868418251644,1988.4868418251644,22953.85,22953.85,14944.63,1088.0,0,200.92,0,Apr-11,485.05,Aug-18,Apr-16,0,92,1,JOINT,,,,0,8494,206536,4,2,1,13,102,67867,34.0,2,6,17443,88.0,915,7,5,7
1000049,8281369,30545,30545,30466, 60 months,13.36,1034.49,A,A1,Consultant,2 years,MORTGAGE,171015,Source Verified,Jul-15,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000049,Borrower added for business purpose,medical,medical,140xx,MI,25.19,4,Feb-93,4,40,46,8,0,343,12.7,31,f,7192.99936981433,7192.99936981433,22544.62,22544.62,28188.1,877.18,0,312.28,0,Jun-08,1096.93,Sep-19,Jul-13,0,77,1,INDIVIDUAL,,,,0,5249,423469,7,2,5,19,73,38789,39.2,7,0,17842,57.1,89092,8,8,14
1000050,3299435,3520,3520,3517, 60 months,22.07,134.56,B,B2,Doctor,4 years,OWN,190532,Source Verified,Oct-10,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000050,Borrower added for business purpose,home_improvement,home_improvement,179xx,IL,34.41,3,Dec-92,6,47,98,9,0,12939,52.8,24,f,5044.855132675563,5044.855132675563,2167.51,2167.51,3213.18,1620.77,0,199.1,0,Mar-08,579.25,Mar-19,Aug-17,0,29,1,JOINT,,,,2,6611,183985,9,1,6,13,111,63718,65.9,7,19,3384,68.3,82394,4,15,13
1000051,9585377,4081,4081,4044, 60 months,22.12,156.11,D,A5,Analyst,4 years,MORTGAGE,61986,Source Verified,Feb-08,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000051,Borrower added for business purpose,medical,medical,727xx,NC,21.16,1,Sep-05,8,95,100,1,2,1544,0.5,14,w,9049.576924142717,9049.576924142717,2902.66,2902.66,3250.73,487.12,0,20.68,0,Mar-07,1623.44,Feb-19,Sep-15,0,100,1,JOINT,,,,1,6977,58878,7,3,2,19,60,60215,65.7,7,10,13937,71.0,24401,4,2,5
1000052,3658505,15566,15566,15540, 60 months,6.98,480.49,A,E4,,4 years,MORTGAGE,231980,Not Verified,Jan-08,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000052,Borrower added for business purpose,medical,medical,626xx,GA,10.04,0,Dec-91,5,69,48,5,0,15950,71.0,49,f,9729.620002935639,9729.620002935639,9298.16,9298.16,15541.31,1720.37,0,364.85,0,Apr-09,693.59,Feb-18,Jun-17,0,43,1,JOINT,,,,2,8367,435209,2,0,0,13,98,23572,22.5,4,4,1240,1.6,79564,4,15,0
1000053,2271741,15042,15042,15034, 60 months,6.81,463.15,F,F3,Developer,3 years,OWN,87008,Verified,Apr-11,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000053,Borrower added for business purpose,vacation,vacation,658xx,OH,1.56,3,Jan-03,9,115,26,7,2,3996,46.1,37,w,4849.6078565339585,4849.6078565339585,11667.0,11667.0,14077.91,1077.66,0,320.47,0,Nov-12,1321.7,Dec-18,Nov-12,0,47,1,INDIVIDUAL,,,,2,6337,54031,7,2,6,6,47,30995,31.6,6,2,7139,94.2,5589,8,17,5
1000054,4769315,26498,26498,26483, 36 months,10.25,858.13,B,D2,Teacher,7 years,OWN,178027,Source Verified,Feb-08,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000054,Borrower added for business purpose,vacation,vacation,999xx,MI,26.48,4,Apr-84,6,26,27,18,0,30545,53.2,11,w,5846.470591154669,5846.470591154669,39675.39,39675.39,12908.19,1800.12,0,211.86,0,Aug-16,1897.0,Dec-18,Oct-09,0,101,1,JOINT,,,,0,2991,34560,9,2,1,8,107,37342,59.5,4,19,3960,36.0,21708,8,18,11
1000055,2046797,12329,12329,12274, 60 months,22.5,474.05,B,D5,Developer,2 years,MORTGAGE,90408,Not Verified,Jan-11,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000055,Borrower added for business purpose,car,car,241xx,TX,20.23,2,Jan-86,8,46,87,22,3,48787,26.3,46,w,7458.425407375533,7458.425407375533,11121.9,11121.9,7884.17,403.23,0,151.41,0,Mar-17,1213.85,Jul-19,Jul-12,0,8,1,INDIVIDUAL,,,,1,3857,28296,3,3,5,1,103,90458,8.4,7,8,3574,17.8,38667,2,15,0
1000056,4047262,32656,32656,32581, 60 months,7.58,1017.0,C,A3,Consultant,3 years,MORTGAGE,244155,Source Verified,Jul-16,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000056,Borrower added for business purpose,debt_consolidation,debt_consolidation,742xx,NC,31.5,1,Jun-98,6,76,96,8,3,23232,17.8,48,f,3186.7414187200507,3186.7414187200507,44539.14,44539.14,15647.53,1872.13,0,160.36,0,Aug-12,484.31,Oct-19,Dec-16,0,47,1,INDIVIDUAL,,,,1,9394,251916,1,0,3,19,100,43982,68.9,8,7,16403,47.3,41401,3,3,7
1000057,1564685,3159,3159,3129, 36 months,19.4,116.44,E,F1,Developer,< 1 year,RENT,164763,Source Verified,Nov-10,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000057,Borrower added for business purpose,debt_consolidation,debt_consolidation,681xx,GA,28.09,1,Aug-82,5,116,96,24,4,24614,70.0,50,w,2267.403505232468,2267.403505232468,3314.35,3314.35,2147.03,1375.75,0,370.51,0,Sep-14,1660.91,Aug-18,Jan-08,0,95,1,INDIVIDUAL,,,,1,5871,198844,2,4,9,2,16,47998,17.9,3,1,13435,73.3,81891,5,4,0
1000058,3879190,20363,20363,20276, 36 months,7.02,628.94,A,C5,Analyst,6 years,MORTGAGE,286897,Source Verified,Oct-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000058,Borrower added for business purpose,medical,medical,196xx,AZ,39.53,4,Jun-92,2,22,61,26,3,30015,21.0,26,w,9646.851724430053,9646.851724430053,23755.13,23755.13,17630.89,1236.66,0,364.58,0,Sep-11,25.09,Jan-18,Sep-09,0,55,1,INDIVIDUAL,,,,2,2691,400815,7,2,3,11,115,16248,85.1,3,18,10863,82.7,73670,7,9,4
1000059,6596411,20033,20033,20020, 60 months,17.46,718.83,B,B3,Developer,< 1 year,RENT,21833,Verified,Dec-09,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000059,Borrower added for business purpose,small_business,small_business,205xx,MI,20.9,4,Jun-09,0,73,15,10,1,37150,78.0,47,f,4326.153912195781,4326.153912195781,13148.62,13148.62,9885.75,844.14,0,409.46,0,Apr-16,513.07,Oct-19,Sep-13,0,67,1,INDIVIDUAL,,,,2,4176,317583,4,3,8,18,90,29214,40.2,6,15,714,72.0,62021,1,18,9
1000060,2007293,11805,11805,11781, 36 months,12.12,392.77,A,C3,Consultant,1 year,RENT,255304,Verified,Jan-16,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000060,Borrower added for business purpose,medical,medical,522xx,MI,17.66,3,Sep-85,9,13,86,29,3,40814,20.4,21,f,15.908265157736912,15.908265157736912,9146.58,9146.58,10958.03,1912.63,0,381.09,0,Sep-08,774.98,Jul-18,May-08,0,5,1,INDIVIDUAL,,,,2,4502,196321,1,2,6,15,51,97288,22.1,6,15,608,40.0,31783,3,18,5
1000061,5774183,27832,27832,27799, 60 months,20.78,1045.43,G,A3,Consultant,10+ years,RENT,290789,Verified,Jun-07,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000061,Borrower added for business purpose,home_improvement,home_improvement,897xx,NC,12.18,0,Dec-85,8,60,45,8,2,4986,61.3,13,w,8377.182985250834,8377.182985250834,28122.66,28122.66,20635.61,887.84,0,378.97,0,Oct-13,391.96,Dec-19,Sep-15,0,114,1,INDIVIDUAL,,,,0,1204,253352,6,4,0,6,45,66514,66.8,7,3,13961,68.2,84324,4,2,7
1000062,4366612,14944,14944,14878, 60 months,9.67,479.89,D,A1,Manager,6 years,MORTGAGE,256192,Source Verified,Mar-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000062,Borrower added for business purpose,credit_card,credit_card,294xx,NC,19.6,0,Mar-91,6,66,74,12,4,12949,64.4,44,w,5996.641612910857,5996.641612910857,20639.81,20639.81,12692.94,997.09,0,125.89,0,Jan-08,1208.04,Oct-18,Jan-16,0,64,1,INDIVIDUAL,,,,2,1292,10525,4,1,3,11,55,82463,55.4,6,9,13373,43.2,29829,5,7,3
1000063,9411855,20873,20873,20850, 36 months,17.78,752.31,D,B4,Engineer,< 1 year,RENT,60024,Not Verified,Feb-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000063,Borrower added for business purpose,small_business,small_business,186xx,NC,35.04,2,Jul-86,2,75,45,16,1,19807,50.6,14,w,1685.5856272030412,1685.5856272030412,11331.7,11331.7,8914.72,1563.0,0,50.81,0,Dec-08,1116.0,Sep-18,Jul-10,0,88,1,INDIVIDUAL,,,,1,1593,247500,5,3,9,9,28,73929,17.2,6,16,11480,98.7,62554,0,18,2
1000064,6267180,24928,24928,24856, 60 months,9.71,800.97,E,G1,Teacher,10+ years,MORTGAGE,268140,Not Verified,Jan-13,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000064,Borrower added for business purpose,debt_consolidation,debt_consolidation,265xx,NY,2.66,1,Jun-94,9,24,39,12,1,9220,99.7,40,f,301.3969317707899,301.3969317707899,25100.5,25100.5,11374.72,569.68,0,380.88,0,May-12,812.99,Mar-18,Sep-10,0,103,1,INDIVIDUAL,,,,0,2238,287047,1,0,5,2,89,81831,82.7,5,14,6857,99.6,46328,5,16,14
1000065,8807313,16379,16379,16354, 60 months,19.27,602.63,B,F1,Teacher,2 years,MORTGAGE,128853,Not Verified,May-08,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000065,Borrower added for business purpose,wedding,wedding,460xx,OH,39.14,3,Feb-91,8,64,82,22,0,235,37.6,35,f,2914.824310417311,2914.824310417311,9025.03,9025.03,12653.05,582.99,0,49.31,0,Feb-17,588.76,Nov-18,May-16,0,101,1,INDIVIDUAL,,,,1,553,230070,6,1,1,7,72,64691,45.3,5,17,1047,25.0,18770,9,0,4
1000066,3704238,25286,25286,25267, 36 months,22.47,971.84,G,D2,Analyst,5 years,OWN,231670,Source Verified,Nov-17,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000066,Borrower added for business purpose,car,car,918xx,CA,39.74,1,Aug-97,2,95,33,22,2,7993,88.3,35,f,9278.870954736647,9278.870954736647,24194.22,24194.22,22831.11,1550.6,0,491.06,0,Nov-13,867.81,Nov-18,Jul-13,0,66,1,INDIVIDUAL,,,,2,6499,81418,0,0,3,6,50,77508,15.2,9,1,11048,48.3,77768,6,12,10
1000067,3630708,6110,6110,6047, 36 months,7.54,190.17,C,G4,Consultant,5 years,MORTGAGE,160707,Verified,May-17,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000067,Borrower added for business purpose,car,car,929xx,NC,24.32,3,Dec-01,2,23,86,27,3,25544,16.9,9,f,9334.911700356124,9334.911700356124,6897.38,6897.38,5647.59,257.16,0,437.54,0,Sep-13,582.4,Jun-19,Apr-15,0,20,1,JOINT,,,,1,3933,297840,9,4,1,8,75,72396,79.6,2,7,8608,57.7,5425,8,10,7
1000068,4494679,13087,13087,13078, 36 months,22.33,502.04,B,B4,Manager,5 years,MORTGAGE,171136,Not Verified,Mar-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000068,Borrower added for business purpose,medical,medical,867xx,NC,13.93,4,May-86,6,52,9,3,3,14836,33.7,22,f,3110.0348630211815,3110.0348630211815,16289.69,16289.69,10640.01,1645.93,0,266.73,0,Jun-07,442.52,Jul-19,May-11,0,77,1,INDIVIDUAL,,,,0,3173,469427,9,0,0,18,106,29210,13.3,3,9,12705,63.6,13824,7,11,14
1000069,6517209,24762,24762,24680, 36 months,16.87,881.23,A,C3,,10+ years,RENT,29940,Source Verified,Nov-07,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000069,Borrower added for business purpose,small_business,small_business,818xx,NY,9.7,2,Nov-05,1,111,100,18,0,5224,14.5,10,w,8359.309928207167,8359.309928207167,15811.33,15811.33,12890.19,1250.35,0,176.09,0,Nov-16,702.54,Nov-18,Jan-16,0,29,1,JOINT,,,,2,7119,365534,4,2,0,4,25,85760,96.8,9,0,9934,43.4,96941,2,1,7
1000070,2767640,18081,18081,18015, 60 months,7.54,562.76,F,A5,Manager,1 year,MORTGAGE,260739,Source Verified,Mar-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000070,Borrower added for business purpose,home_improvement,home_improvement,526xx,IL,11.78,4,May-08,9,105,110,5,3,17614,60.4,46,w,4418.453232570957,4418.453232570957,12052.35,12052.35,9348.11,1078.17,0,263.42,0,Oct-15,1204.67,Jan-18,May-15,0,56,1,INDIVIDUAL,,,,0,8864,275946,8,4,8,8,96,14087,44.2,3,17,8167,52.4,1161,4,9,4
1000071,7723771,10596,10596,10573, 36 months,13.55,359.83,D,C3,Doctor,1 year,MORTGAGE,65200,Not Verified,Apr-10,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000071,Borrower added for business purpose,wedding,wedding,599xx,GA,2.95,1,Jan-92,6,72,0,14,1,33006,63.8,54,w,6543.447491365944,6543.447491365944,10278.81,10278.81,9841.75,458.22,0,367.15,0,Dec-12,1296.78,Apr-18,May-15,0,54,1,JOINT,,,,2,2414,106826,6,1,8,15,95,15323,72.8,8,15,19287,55.4,12912,0,8,8
1000072,2285160,19313,19313,19309, 36 months,8.22,607.16,A,A1,Developer,5 years,OWN,207401,Not Verified,Apr-16,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000072,Borrower added for business purpose,major_purchase,major_purchase,883xx,PA,19.53,2,Feb-08,6,49,65,25,3,26430,45.4,32,w,3344.4387587109004,3344.4387587109004,28931.58,28931.58,9037.35,1572.74,0,378.16,0,Aug-12,594.69,Dec-19,Aug-09,0,1,1,INDIVIDUAL,,,,0,5831,193583,8,2,3,19,74,37745,45.2,5,9,11012,38.8,14058,8,15,1
1000073,7080526,2013,2013,1947, 36 months,19.01,73.8,E,E5,Engineer,9 years,OWN,180811,Source Verified,Jan-14,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000073,Borrower added for business purpose,major_purchase,major_purchase,795xx,MI,3.24,3,Jul-98,0,0,114,20,3,21308,72.0,47,f,5159.72596270985,5159.72596270985,1723.22,1723.22,1633.84,1609.91,0,36.83,0,Jun-15,1894.8,Dec-18,Jun-17,0,47,1,INDIVIDUAL,,,,0,5504,156422,8,2,7,8,28,97277,18.8,9,4,7844,32.0,89101,9,3,3
1000074,6173036,24705,24705,24648, 36 months,20.18,920.39,D,A4,Manager,4 years,RENT,259354,Not Verified,Dec-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000074,Borrower added for business purpose,debt_consolidation,debt_consolidation,486xx,MI,29.02,3,Oct-96,9,105,85,21,1,51,86.8,28,f,2937.794465503265,2937.794465503265,22914.57,22914.57,17790.17,965.88,0,402.43,0,Apr-08,523.92,Dec-18,Sep-11,0,21,1,JOINT,,,,1,1689,416693,0,4,9,11,58,69313,75.8,2,8,3358,63.5,84013,6,15,0
1000075,2425472,2828,2828,2802, 36 months,7.12,87.48,C,B5,Developer,6 years,RENT,168865,Source Verified,Dec-16,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000075,Borrower added for business purpose,home_improvement,home_improvement,694xx,NC,15.51,2,Apr-00,1,38,16,16,2,26731,77.7,9,w,611.1436235646272,611.1436235646272,2636.96,2636.96,1846.27,778.34,0,320.75,0,Jan-08,1424.26,Feb-19,Jun-09,0,12,1,INDIVIDUAL,,,,2,8143,58624,7,0,6,19,7,22773,28.9,3,9,17046,44.2,87591,2,3,10
1000076,1048984,8909,8909,8830, 60 months,15.12,309.36,D,F3,Engineer,6 years,OWN,103682,Not Verified,Aug-16,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000076,Borrower added for business purpose,major_purchase,major_purchase,762xx,NY,8.78,4,May-83,4,73,46,22,2,9572,24.2,32,w,1393.7818619153886,1393.7818619153886,5173.46,5173.46,5917.36,492.32,0,20.29,0,May-12,162.96,Aug-19,Aug-08,0,88,1,JOINT,,,,2,3952,357462,6,0,4,14,24,89391,68.2,5,4,18174,97.2,34929,5,6,7
1000077,7556168,14109,14109,14095, 36 months,21.29,533.66,F,B1,Doctor,4 years,OWN,53677,Verified,Jan-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000077,Borrower added for business purpose,vacation,vacation,893xx,OH,22.25,2,Jun-08,3,43,23,27,1,1056,32.0,7,f,2906.7449447323725,2906.7449447323725,17977.29,17977.29,13645.16,1508.47,0,156.58,0,May-14,1329.69,Sep-19,Mar-08,0,111,1,INDIVIDUAL,,,,2,6182,197663,1,1,9,17,83,34931,25.7,5,6,7241,37.6,67825,9,14,14
1000078,2504384,3023,3023,2989, 60 months,23.72,118.16,G,F2,Doctor,7 years,MORTGAGE,178337,Source Verified,Jun-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000078,Borrower added for business purpose,home_improvement,home_improvement,663xx,PA,38.98,4,Mar-84,2,106,49,6,1,24597,38.0,22,w,9762.537839761299,9762.537839761299,2276.63,2276.63,2771.69,1278.9,0,255.32,0,Jun-08,919.9,Jan-18,Dec-08,0,42,1,INDIVIDUAL,,,,0,9527,92477,2,4,1,8,20,1140,24.1,4,5,10101,19.6,13840,0,10,14
1000079,3230919,15537,15537,15462, 36 months,15.27,540.65,B,C2,Consultant,9 years,RENT,20530,Verified,Feb-09,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000079,Borrower added for business purpose,medical,medical,229xx,IL,28.11,2,Jan-98,9,104,84,16,4,8498,20.4,8,w,9656.721502499917,9656.721502499917,18701.38,18701.38,14278.35,413.26,0,94.23,0,Feb-17,1138.22,Jun-18,May-09,0,74,1,INDIVIDUAL,,,,1,1133,27790,5,1,8,2,3,22652,45.7,0,13,17378,42.7,60333,2,9,1
1000080,7940119,27661,27661,27609, 36 months,24.01,1085.37,F,A3,Doctor,5 years,RENT,291695,Not Verified,Nov-14,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000080,Borrower added for business purpose,medical,medical,249xx,FL,20.18,4,Feb-03,7,93,103,20,4,45066,36.1,44,f,8276.633424845311,8276.633424845311,26971.96,26971.96,17812.88,1588.94,0,77.62,0,Oct-13,368.15,Jul-18,Nov-17,0,111,1,JOINT,,,,1,4281,150481,2,3,6,10,35,86488,81.6,9,17,16021,65.7,94439,0,9,7
1000081,2737095,34848,34848,34805, 36 months,15.71,1220.17,G,G3,Consultant,4 years,MORTGAGE,62987,Source Verified,Oct-07,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000081,Borrower added for business purpose,debt_consolidation,debt_consolidation,958xx,IL,31.3,0,Jun-92,6,4,28,14,3,46718,23.8,53,w,2325.060510960869,2325.060510960869,38743.3,38743.3,16176.05,1764.41,0,7.14,0,Jan-13,867.13,Dec-18,Jan-10,0,73,1,JOINT,,,,2,6102,205915,7,4,3,5,42,67524,61.4,5,12,14709,44.2,66929,6,5,7
1000082,5780450,16379,16379,16354, 36 months,12.88,550.93,F,B5,Accountant,3 years,MORTGAGE,258841,Not Verified,Jul-07,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000082,Borrower added for business purpose,major_purchase,major_purchase,953xx,FL,29.76,2,Jul-96,8,67,116,20,3,23993,99.6,46,f,4416.021405418225,4416.021405418225,9073.5,9073.5,16357.77,118.49,0,455.78,0,Apr-16,1532.56,Dec-18,Dec-11,0,48,1,JOINT,,,,2,1344,266428,3,3,9,8,92,90874,6.5,3,9,8149,28.6,39368,2,19,7
1000083,8469344,28766,28766,28720, 36 months,21.96,1097.99,B,G1,,6 years,RENT,22781,Source Verified,Jun-14,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000083,Borrower added for business purpose,medical,medical,822xx,NY,35.78,4,May-00,2,115,77,24,4,18993,78.3,36,w,4397.828384907043,4397.828384907043,39983.75,39983.75,14014.96,1544.84,0,28.05,0,Jan-07,1534.17,Nov-19,Jul-11,0,107,1,INDIVIDUAL,,,,0,1980,496717,6,1,1,2,82,83378,73.4,7,13,14628,49.5,16576,4,4,10
1000084,3109818,3563,3563,3530, 36 months,14.86,123.27,D,C5,Analyst,3 years,OWN,37330,Not Verified,Jul-09,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000084,Borrower added for business purpose,credit_card,credit_card,381xx,OH,8.98,1,Nov-01,9,108,71,5,3,12485,86.0,36,w,3869.7324481818387,3869.7324481818387,2650.36,2650.36,2527.41,1705.6,0,183.01,0,Jan-17,475.11,May-19,Nov-09,0,36,1,JOINT,,,,0,8252,25420,3,3,1,8,25,59257,58.0,9,7,8730,44.7,73797,4,19,5
1000085,3231785,30197,30197,30111, 36 months,14.44,1038.53,E,B2,Developer,4 years,OWN,287401,Verified,Sep-15,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000085,Borrower added for business purpose,credit_card,credit_card,663xx,PA,34.5,1,Sep-94,0,71,93,14,2,3600,92.2,23,w,448.8030508974561,448.8030508974561,35333.37,35333.37,16873.22,1983.02,0,102.89,0,Jul-17,705.2,May-19,Sep-16,0,88,1,INDIVIDUAL,,,,0,8040,170423,1,3,2,2,35,24598,62.4,0,13,5130,94.4,44325,8,0,7
1000086,4853339,4586,4586,4492, 36 months,14.81,158.55,B,C4,,4 years,MORTGAGE,78642,Verified,Mar-10,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000086,Borrower added for business purpose,major_purchase,major_purchase,691xx,FL,12.74,2,Feb-06,8,79,85,11,2,18349,66.5,33,f,5345.273742243177,5345.273742243177,5952.72,5952.72,3239.76,475.2,0,370.52,0,Sep-15,7.63,Feb-18,Aug-13,0,107,1,INDIVIDUAL,,,,1,3413,321569,6,2,5,18,88,29666,35.4,4,3,4431,1.9,84837,0,14,3
1000087,1996107,17087,17087,17038, 60 months,21.94,652.03,B,C4,,< 1 year,RENT,205321,Not Verified,Nov-07,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000087,Borrower added for business purpose,debt_consolidation,debt_consolidation,399xx,NC,37.7,2,Feb-80,8,64,86,21,0,46123,17.6,37,f,728.1199212486089,728.1199212486089,17771.14,17771.14,9961.04,742.01,0,353.59,0,Aug-14,179.92,Oct-19,Aug-07,0,34,1,JOINT,,,,0,1891,65171,7,2,0,3,22,17489,55.6,3,8,6567,39.5,43878,2,13,14
1000088,8130144,24225,24225,24142, 36 months,21.64,920.66,G,A3,Teacher,< 1 year,MORTGAGE,54956,Verified,Aug-16,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000088,Borrower added for business purpose,credit_card,credit_card,642xx,CA,11.96,3,Mar-84,0,112,103,9,4,46264,75.9,6,f,8019.186807179438,8019.186807179438,20284.42,20284.42,22726.25,1932.38,0,403.11,0,Apr-14,253.46,May-18,Jul-12,0,18,1,JOINT,,,,0,5248,295029,0,1,4,12,101,27178,37.2,4,5,3549,34.1,84860,3,3,5
